city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa,date_time,avg_speed_kmh,vehicle_count,accident_count,area,congestion_level,road_condition
London,Spring,14.797036890823035,58.0,0.0,22.60703217304261,2807.0,Rain,1016.442255988891,2024-04-03 17:56:00,63.4005135055822,1887.0,5.0,Greenwich,Low,Wet
London,Autumn,6.979502866960525,85.0,19.182404753474813,27.147875233406012,4545.0,Storm,997.627213678965,2024-09-28 05:17:00,53.15164887917472,2259.0,1.0,Chelsea,Medium,Damaged
London,Spring,13.288730153203312,52.0,1.725961034054584,38.91339236387078,7775.0,Rain,1018.9257951926284,2024-03-26 19:42:00,36.45418609208094,2882.0,5.0,Chelsea,Medium,Dry
London,Summer,11.187299116040384,51.0,14.886832858926011,36.13251695253771,6582.0,Clear,987.3754706271486,2024-08-16 23:59:00,39.85366929460183,157.0,5.0,Westminster,Medium,Snowy
London,Autumn,5.988904274100786,85.0,0.0,17.35800244121227,2163.0,Storm,1013.5089043617132,2024-09-08 15:41:00,67.33841926188894,2558.0,3.0,Kensington,Low,Wet
London,Spring,23.743338562277952,75.0,0.0,9.68409890260842,6551.0,Clear,1003.3720265214156,2024-05-13 02:30:00,55.67179612747435,4194.0,3.0,Chelsea,Low,Dry
London,Winter,20.490007364178425,65.0,1.3702390467890528,10.216478089738285,7664.0,Clear,1015.045030100366,2024-12-21 23:02:00,31.422562513337663,817.0,4.0,Westminster,High,Snowy
London,Summer,16.442808141206683,70.0,0.0,20.062856494293147,2525.0,Fog,1001.9541857955514,2024-07-28 12:01:00,33.44835286526981,1185.0,0.0,Westminster,Medium,Damaged
London,Summer,6.338883063644161,68.0,0.0,8.732023258589422,3446.0,Rain,980.9161172763768,2024-07-15 17:10:00,51.66239589834449,3367.0,7.0,Westminster,High,Damaged
London,Winter,5.495567529657032,71.0,16.677842524104687,6.510136300173574,9953.0,Rain,984.1080300695688,2024-12-17 18:25:00,37.227805360282936,2714.0,0.0,Greenwich,Low,Wet
London,Winter,13.118634783282555,84.0,0.0,32.53377378836692,5911.0,Storm,982.3262707292984,2024-01-11 23:36:00,45.88390199037165,2880.0,0.0,Kensington,Medium,Damaged
London,Winter,15.076941617946373,62.0,6.218854779299918,16.575085445554222,3264.0,Clear,1008.6739529554368,2024-01-18 13:08:00,22.98748171574627,1106.0,1.0,Kensington,Low,Dry
London,Winter,15.134533710683694,82.0,0.0,30.32160167083602,4903.0,Storm,1003.7737768129332,2024-01-17 07:49:00,63.77653743525966,4743.0,2.0,Greenwich,High,Wet
London,Spring,21.93813798924134,60.0,0.0,40.15600304197864,3721.0,Clear,1008.5190494948808,2024-05-24 09:15:00,22.390760719771077,1818.0,5.0,Southwark,Medium,Wet
London,Summer,20.703115803855766,53.0,5.363418602145227,64.26536563545595,3440.0,Rain,1024.1225850711412,2024-06-28 02:21:00,49.44706422721045,5777.0,5.0,Greenwich,Low,Dry
London,Autumn,15.74297906179261,70.0,4.555237898562179,30.726522584690983,9382.0,Fog,1024.5484964441473,2024-09-09 15:40:00,47.71066826217911,4773.0,3.0,Southwark,High,Dry
London,Winter,7.981958420317619,69.0,0.0,22.941547725918404,1616.0,Clear,1015.9543064304364,2024-02-10 04:17:00,51.95426427812721,4061.0,1.0,Southwark,Medium,Snowy
London,Spring,14.94846795785012,55.0,13.670681145665126,35.69815947254434,8803.0,Storm,1026.296328671824,2024-04-23 19:43:00,63.29860607863802,1740.4787379972565,14.0,Kensington,Low,Dry
London,Summer,16.595312439228074,52.0,3.64326244708078,26.58185359707294,6593.0,Rain,1005.0479686302784,2024-06-17 01:50:00,78.09229410615623,230.0,3.0,Camden,Medium,Snowy
London,Summer,12.888592165780818,57.0,18.806544246342483,43.77687288270428,2073.0,Snow,1008.300131546236,2024-08-25 16:48:00,57.44142938449161,3419.0,5.0,Westminster,Low,Dry
London,Autumn,8.132441929544111,57.0,0.0,25.926555981095,5575.0,Rain,997.3584797158792,2024-09-01 02:55:00,50.918559847793304,4875.0,4.0,Islington,Medium,Dry
London,Winter,12.535567096799678,65.0,4.367685876261546,57.32353078343567,4437.0,Rain,1022.591895665812,2024-12-17 00:52:00,66.04666327026649,2380.0,3.0,Chelsea,Low,Wet
London,Spring,14.883363154839502,58.0,0.0,34.269089577713515,4531.0,Fog,1029.7603724986643,2024-05-16 09:47:00,75.41165039574544,5632.0,5.0,Islington,High,Dry
London,Winter,17.21908999326028,100.0,19.94717350782124,13.065074489745324,9442.0,Storm,996.3963329370088,2024-12-11 06:11:00,74.18683798506157,2178.0,8.0,Greenwich,Medium,Wet
London,Autumn,15.592614445465996,73.0,10.31998763632938,25.85975279225017,4446.0,Fog,1003.272861351742,2024-10-24 04:13:00,33.705178574679515,668.0,3.0,Southwark,High,Dry
London,Summer,23.099901557347238,89.0,0.0,5.923871224805108,3855.0,Snow,980.2982909689152,2024-06-05 08:50:00,23.9480261300918,1653.0,4.0,Camden,Low,Wet
London,Autumn,12.906945566018829,86.0,17.645898298324862,51.11096597194204,9844.0,Storm,985.8134435146884,2024-10-03 20:02:00,75.46143539090772,2622.0,2.0,Chelsea,Medium,Snowy
London,Summer,21.506219812374592,70.32112436115844,10.017003607804336,18.82375173603104,8751.0,Fog,1015.8329034064589,2024-08-21 10:23:00,62.22129532146244,208.0,3.0,Greenwich,High,Dry
London,Summer,24.04359083209436,65.0,2.4250544756217685,21.45006622683387,6576.0,Clear,992.0673515389868,2024-07-15 18:44:00,43.549961159118425,638.0,5.0,Islington,Low,Snowy
London,Summer,5.092534799756572,55.0,3.411835357667173,17.956208954324662,4366.0,Rain,1019.245402067094,2024-08-28 04:33:00,20.09136744557918,1993.0,3.0,Greenwich,High,Wet
London,Winter,17.400032733982194,57.0,2.676982501137934,20.61572436877885,9698.0,Snow,1010.4251481797156,2024-02-15 20:43:00,63.67870829567116,651.0,3.0,Greenwich,Medium,Snowy
London,Spring,22.118369422261612,58.0,0.0553110781789314,13.517485436633615,5298.0,Rain,1025.75691250463,2024-03-14 11:32:00,22.95739631030315,1892.0,4.0,Camden,Medium,Damaged
London,Autumn,5.222693251901878,81.0,0.0,22.713247234734133,3808.0,Snow,1001.1216693768868,2024-09-03 12:34:00,73.94641500594608,2719.0,0.0,Islington,High,Snowy
London,Spring,11.8698960522872,72.0,4.07312480166388,46.7765165649741,8563.0,Clear,992.7686264313136,2024-03-06 20:53:00,37.78764926166716,1631.5778816199377,0.0,Southwark,Low,Snowy
London,Autumn,11.5907621376559,84.0,4.720728941325269,38.520058499058045,2617.0,Rain,1026.7333265475315,2024-11-09 01:27:00,36.89067883669766,699.0,4.0,Camden,Medium,Damaged
London,Autumn,17.575755348139975,87.0,18.90019328813991,46.7719906148517,8570.0,Rain,1008.49197060455,2024-09-17 17:47:00,63.04420915928995,6600.607396870555,17.0,Greenwich,Medium,Snowy
London,Spring,6.350293885482163,54.0,0.0,30.27344519010372,4897.0,Storm,1024.820405009609,2024-05-09 15:02:00,47.23810520078867,6399.0,15.0,Greenwich,Medium,Damaged
London,Summer,20.74829666285608,83.0,6.143803690194218,18.421085828404667,2926.0,Storm,1018.834732470444,2024-07-25 01:09:00,43.58646517356937,1586.698468786808,1.0,Islington,Low,Dry
London,Winter,23.950189675714263,61.0,3.387418514546139,1.840569228664041,3321.0,Clear,1004.5727694252045,2024-02-05 06:43:00,60.83148850119094,1724.0,2.0,Kensington,Medium,Wet
London,Winter,11.515780921334906,73.0,12.210793325603658,10.070452736551395,2169.0,Fog,1012.094351361124,2024-02-09 07:13:00,36.76402782275928,1785.0,4.0,Kensington,Low,Damaged
London,Summer,11.29269079716644,59.0,10.614134280759806,10.126347625403683,3606.0,Rain,998.4713082096392,2024-07-15 17:13:00,51.66239589834449,3367.0,7.0,Westminster,High,Damaged
London,Summer,8.5819682200354,84.0,12.0687070858282,36.61747606983704,5043.0,Clear,1011.7968671484552,2024-06-01 21:50:00,43.33667045026198,4517.0,2.0,Chelsea,Low,Wet
London,Spring,22.012466383875484,72.0,7.318829773656075,35.62949289213858,6672.0,Storm,990.4999908531516,2024-04-07 08:57:00,44.38380676400048,588.0,0.0,Chelsea,Medium,Damaged
London,Autumn,12.093521646580356,73.0,5.964833804906165,0.0,1693.0,Rain,989.3294543785152,2024-11-19 12:10:00,77.87462132076031,1391.0,3.0,Islington,Low,Snowy
London,Spring,8.150104986400768,90.0,9.348462234207128,42.62276055010375,4673.0,Rain,986.0681227539228,2024-05-28 09:54:00,37.301531267912594,231.0,2.0,Kensington,Low,Snowy
London,Spring,21.35144837695041,83.0,0.0,12.657665279481748,2634.0,Clear,992.4588609329214,2024-04-21 18:42:00,51.050868604276204,5043.0,6.0,Kensington,Medium,Dry
London,Winter,16.376838891747813,63.0,25.370311944721795,30.32160167083602,9446.0,Clear,1021.2863693734324,2024-01-02 23:40:00,20.933446565376286,160.0,1.0,Southwark,High,Damaged
London,Autumn,7.529981145711739,60.0,8.66205083876487,21.57328587057495,1205.0,Rain,1007.7275222184876,2024-11-02 19:49:00,61.15096669417052,196.0,3.0,Greenwich,Low,Damaged
London,Summer,7.979943638807789,57.0,14.95215582271059,34.94566013122816,1661.0,Snow,1002.226649436627,2024-07-08 13:02:00,52.84893195570212,1993.0,1.0,Southwark,Low,Damaged
London,Autumn,19.19625079581009,83.0,0.0,44.00321921695311,5509.0,Snow,994.0071013965684,2024-11-02 17:51:00,45.29535971437497,197.0,3.0,Southwark,Low,Dry
London,Spring,21.244185673771405,53.0,8.536482188190956,33.1720325570776,6959.0,Storm,1028.2705416869417,2024-03-23 22:46:00,37.93129293401954,2993.0,2.0,Westminster,Low,Wet
London,Spring,10.052260812269989,74.0,17.627286604635955,23.042237031188712,2578.0,Rain,1029.9229375783834,2024-03-18 20:26:00,68.10008598864069,1257.0,5.0,Southwark,Medium,Dry
London,Autumn,7.898795015482434,86.0,0.0,24.164670960810323,5483.0,Snow,1021.6664637945164,2024-10-24 23:07:00,52.58598950089565,1496.0,1.0,Westminster,High,Dry
London,Winter,13.14484834560728,70.0,11.675018159353831,20.14885914017745,3719.0,Fog,1011.8363584123096,2024-01-24 18:48:00,38.551390214750406,2160.0,1.0,Westminster,Medium,Snowy
London,Autumn,6.791596610719306,74.0,11.221650390955848,17.277249591342514,4714.0,Fog,1007.892303810345,2024-11-23 04:05:00,62.004973770299856,1661.0,1.0,Greenwich,Medium,Wet
London,Summer,8.489465038536157,83.0,0.0,36.05723933517011,5094.0,Clear,986.662232757864,2024-07-28 01:42:00,42.705747462668896,1014.0,2.0,Chelsea,Medium,Damaged
London,Winter,24.14666384856565,69.0,4.720728941325269,5.072148425100899,2126.0,Rain,985.1797001447125,2024-02-16 17:33:00,51.7512999121562,1586.698468786808,3.0,Islington,Low,Snowy
London,Winter,10.884000808971502,70.68933669185559,3.668409071348554,30.32160167083602,2250.0,Clear,996.173233569,2024-01-01 21:24:00,58.11214957560552,5217.0,2.0,Chelsea,Medium,Wet
London,Spring,13.054478814199468,66.0,0.0,40.93845741196992,6130.0,Storm,984.8769375103136,2024-04-06 18:50:00,57.06925301298097,2490.0,5.0,Westminster,High,Damaged
London,Winter,12.16357328645759,56.0,0.0,41.53104796359266,1426.0,Snow,982.022540747004,2024-02-05 10:59:00,72.70339324603228,3521.0,5.0,Kensington,Medium,Dry
London,Autumn,6.599720035871897,69.0,0.0,40.60429974846119,4679.0,Snow,1024.4718299826482,2024-10-03 07:26:00,71.64841560563055,2414.0,3.0,Islington,High,Dry
London,Autumn,13.231811325717027,64.0,0.0,29.897197269592468,9930.0,Rain,1018.895813128216,2024-09-29 16:23:00,40.6762748540735,3833.0,13.0,Southwark,Low,Wet
London,Autumn,14.200473072840436,72.0,5.421168829674663,27.295544650036664,9615.0,Clear,989.2383213809752,2024-11-04 19:35:00,77.46202491527433,1811.0,5.0,Southwark,High,Wet
London,Spring,10.493091475010544,71.0,25.733381675250367,35.56406682623108,1970.0,Snow,991.7235284956938,2024-05-24 15:12:00,66.19933581368724,2889.0,0.0,Islington,Low,Snowy
London,Spring,7.712851042004538,78.0,7.532798601228819,26.523022403266356,2339.0,Snow,980.5190661401288,2024-05-04 07:05:00,25.435278582550367,1326.0,0.0,Chelsea,Medium,Damaged
London,Winter,16.427937028936487,87.0,12.99394479165057,41.70537987429575,9525.0,Rain,992.38397840975,2024-12-03 15:46:00,51.26516497245156,983.0,2.0,Islington,High,Dry
London,Winter,8.92967832910654,50.0,0.0,37.09022587464808,3905.0,Fog,1005.509968586416,2024-02-20 09:44:00,44.5640320625096,2827.0,5.0,Kensington,High,Snowy
London,Spring,6.699687621042516,88.0,0.0,39.805353850016814,5710.0,Fog,988.51005936062,2024-03-24 03:45:00,74.25699583881637,1673.0,5.0,Camden,Low,Damaged
London,Summer,22.611171244441323,56.0,7.337777470181882,33.595580540468994,20000.0,Storm,1029.3158987884085,2024-06-16 18:07:00,54.0928209773921,3855.0,4.0,Southwark,Medium,Snowy
London,Summer,8.696697495356924,55.0,8.400666131571967,27.619910215285177,8738.0,Rain,991.8414278787136,2024-07-20 04:42:00,59.596865777151336,2658.0,9.0,Camden,High,Wet
London,Summer,6.845828479240101,57.0,0.0,43.06659778653716,4780.0,Rain,1000.8206778906192,2024-07-15 20:34:00,71.38519676621294,252.0,4.0,Westminster,High,Damaged
London,Autumn,24.20464257479876,55.0,0.0,35.13955430037389,9970.0,Rain,1002.4070791712584,2024-11-19 17:42:00,69.90643923307479,1314.0,5.0,Chelsea,High,Dry
London,Spring,12.629718411188112,70.0,10.716703894844866,49.329187944465104,2058.0,Clear,1023.4933369948128,2024-04-23 19:55:00,63.29860607863802,1740.4787379972565,14.0,Kensington,Low,Dry
London,Summer,16.525723481442327,65.0,19.312854478610493,31.005045904531848,5700.0,Rain,982.8203928323904,2024-07-22 04:32:00,36.95655934600373,4564.0,5.0,Greenwich,Low,Dry
London,Spring,14.94846795785012,90.0,0.0,36.199110544365965,4973.0,Storm,994.6255837208712,2024-04-17 20:16:00,73.6031368173518,1494.0,4.0,Southwark,High,Dry
London,Winter,19.47458153986594,55.0,6.376933552097462,35.928043562897564,6838.0,Clear,998.1221605076556,2024-02-16 02:18:00,76.41229993543084,2878.0,3.0,Southwark,High,Wet
London,Autumn,9.628911442103869,52.0,8.141155297681319,43.70213960800569,6187.0,Snow,1003.233562441966,2024-11-30 17:32:00,48.39915061775335,384.0,3.0,Islington,Low,Dry
London,Spring,14.94846795785012,73.0,11.889142231371247,44.11245796180504,9110.0,Storm,982.6166462581224,2024-03-21 05:38:00,21.58883175110425,1330.0,3.0,Kensington,Low,Wet
London,Spring,5.39225344005978,67.0,5.566613302569616,33.96337740553315,1708.0,Clear,1009.1955860478444,2024-03-02 22:59:00,53.69301451277228,515.0,2.0,Islington,High,Wet
London,Winter,19.52216612338849,53.0,0.0,39.97075024607863,6291.0,Snow,1025.209347234074,2024-12-29 14:35:00,50.660901333183205,880.0,0.0,Westminster,High,Snowy
London,Summer,13.955319375887967,69.0,0.0,25.70138366098854,4507.0,Fog,1021.9115986634048,2024-07-28 02:49:00,43.02158683606045,2914.0,1.0,Camden,Medium,Snowy
London,Autumn,22.824073405450868,80.0,0.0,68.06790955026662,1953.0,Rain,1023.2750520689552,2024-10-16 20:59:00,73.6035498506584,2549.0,5.0,Kensington,High,Wet
London,Summer,21.74440457460024,64.0,7.008156535863163,51.38122571886663,6478.0,Fog,981.004598475164,2024-07-16 00:11:00,29.94947741664812,2768.0,3.0,Islington,Medium,Wet
London,Spring,11.158882703196925,81.0,17.10485259827447,50.123342157405496,6682.0,Rain,984.0404698758668,2024-05-08 15:05:00,53.13939884297371,3122.0,10.0,Westminster,Low,Wet
London,Winter,22.721972122279237,63.0,0.0,29.47265471991173,4720.0,Clear,1012.3027838079316,2024-02-20 17:27:00,63.37672054035686,4930.0,7.0,Westminster,Medium,Wet
London,Autumn,20.032965830423084,53.0,18.427168073332524,13.426845723710665,4617.0,Storm,1023.1449954224672,2024-11-23 05:20:00,70.4400950114062,4946.0,15.0,Islington,Low,Snowy
London,Summer,8.81134853383121,54.0,13.244647972197894,17.841021301470615,6902.0,Rain,981.5815500631104,2024-07-17 03:10:00,79.85940546731823,2829.0,4.0,Southwark,Low,Snowy
London,Summer,7.50533270649504,78.0,1.6012746569041925,21.352170978139384,6325.0,Storm,1021.19803887533,2024-07-10 05:35:00,53.82655175318745,3060.0,3.0,Kensington,Low,Wet
London,Summer,5.713806212564925,89.0,15.57273440438894,37.82248298891129,4685.0,Fog,994.7351320153977,2024-08-13 00:44:00,73.76902869417299,291.0,2.0,Westminster,Unknown,Snowy
London,Spring,15.772360741560448,66.0,3.5512907258064037,9.057272752798784,2235.0,Rain,1024.6052592317128,2024-05-23 04:57:00,56.23469095313047,4597.0,5.0,Kensington,Medium,Dry
London,Winter,5.630300980189274,73.0,8.91806434422288,34.91376399228492,7249.0,Snow,1015.2131253250222,2024-02-25 19:05:00,40.144709064444,1566.0,5.0,Southwark,High,Wet
London,Spring,11.577378566507084,75.0,3.02920907685736,23.5174770192626,5545.0,Clear,1012.9579108436892,2024-03-10 03:54:00,32.60937894646503,642.0,5.0,Greenwich,High,Damaged
London,Winter,19.89704282880057,76.0,1.1530228600203114,29.79589661897073,5036.0,Storm,987.9443893437924,2024-02-28 07:56:00,38.768000085664234,657.0,9.0,Westminster,High,Dry
London,Summer,23.55907953955157,56.0,7.928412484154497,0.0,8034.0,Clear,1016.1996772534256,2024-07-24 06:16:00,38.61625551632013,395.0,3.0,Greenwich,Medium,Dry
London,Summer,12.47270680790454,81.0,0.0,42.97186204282058,4607.0,Clear,1020.2387546925484,2024-08-18 06:13:00,50.28950295559187,2172.0,9.0,Southwark,High,Dry
London,Summer,18.279181150247275,89.0,7.91227963902395,47.89403858817695,2725.0,Rain,1016.6651578929334,2024-06-06 01:44:00,49.727792814008275,541.0,4.0,Chelsea,Low,Dry
London,Spring,18.078576261415733,85.0,9.6066629963073,53.12209219418406,4415.0,Snow,996.4710665743344,2024-04-08 10:34:00,25.233609755487656,2723.0,4.0,Westminster,High,Wet
London,Winter,23.90310210729209,77.0,10.060679718741822,7.265621155064334,9087.0,Storm,1017.1538730454264,2024-01-23 21:34:00,38.427568404419254,3030.0,5.0,Chelsea,High,Wet
London,Autumn,13.885257488183589,67.0,15.679886154384256,28.445731881338524,5509.0,Clear,1007.1864850533384,2024-10-03 00:12:00,51.97297100852913,2613.0,8.0,Islington,Low,Damaged
London,Autumn,11.505254616728829,60.0,80.0,38.55940525409584,8786.0,Clear,1013.5058690670488,2024-10-31 12:59:00,54.84188080885626,3607.0,10.0,Chelsea,Low,Dry
London,Winter,14.765027047510204,70.68933669185559,26.39747156295776,32.95673729356805,8421.0,Fog,1019.7507397436036,2024-01-28 00:47:00,42.82278094004742,1558.0,2.0,Kensington,Low,Dry
London,Autumn,17.321613235381804,76.0,0.0,83.87853629010867,4781.0,Fog,1008.0182659458036,2024-10-02 09:00:00,48.015734976395485,5081.0,9.0,Southwark,Low,Dry
London,Spring,5.273549041776424,79.0,19.99221828347819,11.698632539793104,5000.0,Rain,983.822198502222,2024-05-07 21:03:00,34.73774669849807,1834.0,0.0,Camden,High,Wet
London,Autumn,20.644700061359064,85.0,0.0,27.37736620684801,1546.0,Clear,1023.7285975469904,2024-10-30 04:45:00,64.51822145152295,2713.0,2.0,Chelsea,Medium,Wet
London,Winter,15.794745454543502,87.0,3.701749534285119,30.374259242029204,5470.0,Snow,1014.4222258809716,2024-01-29 17:13:00,55.25096020819164,2749.0,6.0,Kensington,Low,Snowy
London,Autumn,23.21904704168789,87.0,0.0,48.31610102458708,5230.0,Snow,1007.9493938419996,2024-11-22 01:40:00,20.91029788264433,1196.0,1.0,Camden,Medium,Snowy
London,Summer,13.193360191655945,69.0,7.521189964878954,32.60055137366421,5426.0,Clear,1018.420913129308,2024-08-22 06:47:00,21.720093355927503,1763.0,3.0,Westminster,Low,Dry
London,Winter,20.461960150812903,81.0,21.64373459557862,16.310701738988755,5023.0,Clear,983.7580013424572,2024-12-23 03:46:00,50.16369730787687,2926.0,0.0,Chelsea,High,Snowy
London,Autumn,23.44118336286137,78.0,5.608685814709022,60.61401586919624,3263.0,Fog,988.3725092509362,2024-09-21 17:24:00,55.63831758349358,752.0,3.0,Greenwich,High,Snowy
London,Summer,18.64035513941517,68.0,9.097689123641045,52.43855887950581,9253.0,Fog,1007.5805603078968,2024-06-26 20:51:00,56.302948161496886,6984.0,7.0,Kensington,Medium,Dry
London,Autumn,12.1304023249177,85.0,0.0,31.623460490717296,5509.0,Clear,986.1827117016928,2024-09-10 01:28:00,50.01576935041639,2709.0,3.0,Kensington,High,Damaged
London,Autumn,11.11782213338125,79.0,0.0,62.14681634265512,4498.0,Snow,983.4563767146911,2024-11-01 12:59:00,33.25947086898108,274.0,3.0,Kensington,Medium,Snowy
London,Summer,21.19235925633567,61.0,6.325305660908906,55.78704553286797,4250.0,Snow,1011.2115562747828,2024-06-19 00:32:00,52.198924062500325,903.0,5.0,Greenwich,Medium,Damaged
London,Autumn,8.635742046805504,79.0,0.0,35.247699644406126,4595.0,Storm,1029.9710161967105,2024-10-25 15:15:00,38.991601181927486,2774.0,2.0,Greenwich,Low,Wet
London,Winter,12.991206897802698,61.0,17.317359272638907,33.255333850401875,3669.0,Fog,1029.9501388605129,2024-02-04 20:31:00,39.685443257331066,2574.0,5.0,Southwark,Medium,Wet
London,Winter,6.464684185751153,78.0,0.0,38.97115372646603,3676.0,Rain,986.8735334685516,2024-01-09 00:44:00,66.77358671587419,2601.0,1.0,Southwark,High,Dry
London,Summer,15.838610221973449,76.0,25.41406320971596,28.87562186172535,5957.0,Rain,1001.151048632984,2024-08-15 00:56:00,48.95835558284024,3852.0,6.0,Chelsea,Low,Dry
London,Autumn,8.644504208284534,63.0,0.5645759358179987,30.32160167083602,9237.0,Storm,997.0859507292456,2024-09-24 03:05:00,57.817756016911765,595.0,3.0,Kensington,Medium,Snowy
London,Spring,16.311944531596765,90.0,0.0,5.042620978752353,4831.0,Fog,997.5168567520386,2024-04-30 23:37:00,29.20601850153511,966.0,4.0,Chelsea,High,Snowy
London,Spring,5.661284193431202,60.0,0.596870243126399,40.80851158647264,7610.0,Snow,1002.55767819565,2024-03-30 23:05:00,71.39394867901471,2590.0,2.0,Greenwich,Medium,Wet
London,Autumn,15.896816691948214,89.0,3.778993054037716,16.499549933741402,1665.0,Snow,1011.3080798434008,2024-11-01 14:02:00,73.59608442210677,204.0,0.0,Kensington,Low,Damaged
London,Summer,9.9181122895474,68.0,19.32499290427539,43.61270530645235,3827.0,Storm,1020.2115656167782,2024-08-01 01:00:00,35.27153499054926,7839.0,9.0,Westminster,Medium,Damaged
London,Summer,6.801150851852156,77.0,0.0,24.22162575524012,9818.0,Snow,988.6597483893931,2024-08-16 21:31:00,31.48961243664337,1096.0,4.0,Greenwich,Low,Wet
London,Summer,16.104140431482996,84.0,7.228225896571059,49.00434377246155,7515.0,Fog,1017.8116041159734,2024-08-09 07:58:00,44.8941903169669,5688.0,10.0,Islington,Medium,Wet
London,Autumn,6.8226322651623095,74.0,0.0,6.884652808892621,9031.0,Snow,1029.2087341264066,2024-10-05 17:41:00,62.31268682936206,925.0,2.0,Greenwich,Medium,Wet
London,Spring,15.792770806158266,51.0,4.720728941325269,66.6339278246636,6567.0,Snow,1008.2530571951362,2024-03-24 18:22:00,44.94003128636494,2225.0,6.0,Kensington,Low,Wet
London,Spring,7.945938897843046,84.0,0.0,20.7727855267032,5222.0,Fog,993.906084396038,2024-03-19 07:51:00,31.17569954939466,3553.0,8.0,Kensington,Low,Damaged
London,Winter,17.46760964796047,51.0,17.818910864006035,8.836175062594911,9215.0,Snow,996.5963728433924,2024-01-15 13:10:00,77.49993004491058,2361.0,4.0,Camden,Low,Damaged
London,Winter,8.823865506210506,78.0,0.0,43.11912430078959,4779.0,Snow,987.5156561841536,2024-12-16 07:19:00,24.88151502230815,554.0,2.0,Westminster,Medium,Wet
London,Winter,17.74532133478794,78.0,1.8020952269477688,30.32160167083602,8568.0,Rain,982.7523152764846,2024-01-23 00:25:00,57.86013062956948,2951.0,1.0,Southwark,Low,Dry
London,Winter,7.622645748935892,75.0,6.588960117598821,57.42297320318124,6295.0,Snow,1018.4681837344908,2024-12-16 08:00:00,38.61540598103687,2991.0,3.0,Southwark,High,Wet
London,Summer,5.5451112221881775,56.0,4.714330728892348,30.58056780423123,7444.0,Rain,997.3628355985512,2024-07-14 08:24:00,51.85006082905127,3916.0,2.0,Greenwich,High,Dry
London,Spring,11.09482727576566,78.0,4.720728941325269,22.301555168660848,3106.0,Fog,987.3263070015048,2024-03-22 18:40:00,38.08003912514897,216.0,2.0,Greenwich,Medium,Dry
London,Autumn,10.460556601513652,67.0,0.0,18.249639246900195,5145.0,Clear,993.708691531893,2024-09-14 00:38:00,66.42682700635791,828.0,4.0,Islington,Medium,Wet
London,Autumn,7.927743470058647,64.0,5.8394622250110455,42.18559796280825,8586.0,Fog,990.3065710404736,2024-09-14 22:28:00,54.50017038866948,3001.0,9.0,Greenwich,High,Snowy
London,Summer,5.178795301447563,51.0,15.080175333999328,12.124688561275974,3971.0,Snow,1003.9540919809878,2024-08-19 13:50:00,47.41236919580307,2509.0,5.0,Southwark,Low,Dry
London,Spring,10.022819153698311,90.0,0.0,1.302160561832089,4950.0,Clear,1008.7085414210112,2024-03-09 11:49:00,47.18332095208794,860.0,0.0,Camden,High,Snowy
London,Autumn,22.81499473936972,74.0,0.0,34.70075227582629,1417.0,Clear,991.8081760006348,2024-11-03 11:15:00,69.10658781743166,1085.0,2.0,Westminster,Medium,Dry
London,Summer,7.605441780677342,52.0,22.123636843811678,43.498104648321615,8863.0,Storm,1022.7719931209178,2024-08-09 22:28:00,34.99712798113003,2832.0,7.0,Camden,Medium,Dry
London,Spring,16.157443910015406,86.0,11.731989326174087,120.0,8954.0,Storm,1013.4869826651866,2024-05-01 08:22:00,72.69826635783481,3510.0,11.0,Islington,Unknown,Wet
London,Summer,18.15535573115476,77.0,0.0,16.61127732622416,5368.0,Storm,981.020113638028,2024-06-15 01:29:00,61.4654765565388,1845.0,5.0,Camden,Medium,Wet
London,Autumn,15.500749440373138,79.0,1.8048100663062043,23.560403497197765,8291.0,Snow,1000.374028045717,2024-10-31 18:11:00,46.26797835675582,1362.0,0.0,Greenwich,Low,Damaged
London,Summer,17.453443389804082,65.0,0.0,17.486313350815358,6596.0,Rain,1024.6289799281058,2024-07-22 17:45:00,52.30772005980582,5398.0,13.0,Greenwich,Low,Snowy
London,Winter,12.447493606349308,58.0,0.0,0.0,5164.0,Fog,993.9234832294646,2024-02-03 18:06:00,49.94615702512388,3820.0,1.0,Kensington,Low,Snowy
London,Spring,14.059910175940844,85.0,3.440024327089766,15.201821639516538,2287.0,Fog,987.9280522988756,2024-03-22 13:12:00,60.69945706171781,8218.0,21.0,Islington,High,Wet
London,Winter,22.8567290678395,63.0,12.040761185752087,15.23182492178486,3109.0,Rain,986.7841723013224,2024-02-18 12:27:00,41.37110093133406,5572.0,2.0,Greenwich,Low,Dry
London,Summer,14.541609869669797,59.0,5.419381300526815,11.48841968818504,8474.0,Storm,1018.3362212124408,2024-07-24 19:31:00,74.65176651403225,1338.0,2.0,Kensington,High,Wet
London,Winter,17.423185109861855,86.0,8.899672963573739,29.85650181857365,4492.0,Rain,1005.2942347024384,2024-02-07 00:29:00,62.001983248705955,4070.0,7.0,Chelsea,Low,Wet
London,Winter,9.724037549374858,50.0,11.47736050605562,17.41411537167906,3490.0,Snow,998.0336937125896,2024-12-05 16:22:00,29.083170751741143,2497.0,2.0,Islington,Medium,Damaged
